instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
1396.996425,3/3/2011,springer,2011,3,10.99339159,No,3.997800854,Working Day,Clear,0.2,0.2273,0.29,0.0896,10,40,50.01210423
1398.0038,3/3/2011,springer,2011,3,12.00423299,No,3.999325977,Working Day,Clear,0.22,0.2273,0.25,0.1343,7,65,72.01467515
1398.999552,3/3/2011,springer,2011,3,12.99798063,No,4.011975803,Working Day,Clear,0.22,0.2576,0.25,0.0896,13,67,79.99210042
1400.016051,3/3/2011,springer,2011,3,13.99760618,No,3.975123573,Working Day,Clear,0.24,0.2576,0.21,0.1045,18,60,77.99497828
1400.995804,3/3/2011,springer,2011,3,14.99550271,No,4.01003796,Working Day,Clear,0.24,0.2879,0.23,0,6,62,68.0169403
1401.988939,3/3/2011,springer,2011,3,15.99766547,No,3.998066324,Working Day,Clear,0.26,0.303,0.23,0,6,65,70.9954888
1403.00133,3/3/2011,springer,2011,3,17.01015032,No,3.995728305,Working Day,Clear,0.26,0.303,0.22,0,17,185,202.008461
1404.005146,3/3/2011,springer,2011,3,17.98956156,No,4.014427236,Working Day,Clear,0.24,0.2121,0.35,0.3284,6,161,166.9829466
1405.002523,3/3/2011,springer,2011,3,18.98648729,No,4.001882933,Working Day,Clear,0.2,0.197,0.4,0.2537,5,101,106.0169897
1406.006831,3/3/2011,springer,2011,3,19.98594783,No,4.008069947,Working Day,Clear,0.2,0.2273,0.4,0.0896,1,69,69.99716134
1406.997439,3/3/2011,springer,2011,3,21.00658983,No,4.006156628,Working Day,Clear,0.18,0.2121,0.4,0.1045,3,48,51.00123321
1407.997672,3/3/2011,springer,2011,3,22.00524487,No,3.991977978,Working Day,Clear,0.2,0.2576,0.4,0,3,50,52.99680408
1409.007403,3/3/2011,springer,2011,3,23.0101362,No,3.997584604,Working Day,Mist,0.18,0.2121,0.43,0.0896,0,23,23.01202378
1410.006043,4/3/2011,springer,2011,3,0.00062442,No,5.008329443,Working Day,Mist,0.2,0.197,0.55,0.194,0,12,12.01202898
1410.994961,4/3/2011,springer,2011,3,0.988146574,No,5.006874141,Working Day,Mist,0.18,0.1818,0.64,0.194,0,4,4.010023532
1411.987827,4/3/2011,springer,2011,3,1.992140377,No,4.98960884,Working Day,Mist,0.18,0.1818,0.64,0.194,0,2,2.018147283
1413.007203,4/3/2011,springer,2011,3,3.010662207,No,5.002955622,Working Day,Mist,0.18,0.1667,0.74,0.2537,0,1,0.994710056
1414.002547,4/3/2011,springer,2011,3,4.014262531,No,4.998614422,Working Day,Mist,0.18,0.1818,0.74,0.194,1,0,1.016048392
1415.004548,4/3/2011,springer,2011,3,4.994570572,No,4.99802865,Working Day,Mist,0.16,0.1818,0.74,0.1343,0,7,7.006035708
1415.995441,4/3/2011,springer,2011,3,5.999386496,No,5.005133722,Working Day,Mist,0.16,0.197,0.74,0.0896,1,28,28.99021765
1416.977789,4/3/2011,springer,2011,3,7.003661546,No,4.991830781,Working Day,Clear,0.16,0.1818,0.8,0.1343,0,83,82.99407358
1417.981114,4/3/2011,springer,2011,3,8.002626782,No,4.985509411,Working Day,Clear,0.18,0.197,0.74,0.1343,6,222,227.9980997
1418.991541,4/3/2011,springer,2011,3,8.9864139,No,4.996508335,Working Day,Clear,0.22,0.2273,0.6,0.1343,12,138,149.9911727
1420.007437,4/3/2011,springer,2011,3,9.993393686,No,5.007999427,Working Day,Clear,0.24,0.2273,0.6,0.2537,10,56,65.99862888
1420.994242,4/3/2011,springer,2011,3,11.0153267,No,4.989709112,Working Day,Clear,0.28,0.2727,0.52,0.2239,16,73,89.00391959
1422.006812,4/3/2011,springer,2011,3,12.00694329,No,4.998230559,Working Day,Clear,0.32,0.303,0.43,0.1642,10,87,97.01468054
1423.001515,4/3/2011,springer,2011,3,12.99708486,No,4.990726992,Working Day,Clear,0.34,0.3182,0.42,0.2239,13,74,86.99504021
1424.002211,4/3/2011,springer,2011,3,14.00249615,No,5.012056908,Working Day,Clear,0.36,0.3333,0.4,0.2836,30,65,95.00254843
1425.008048,4/3/2011,springer,2011,3,15.00020716,No,4.994613778,Working Day,Clear,0.36,0.3333,0.4,0.2985,31,75,106.0048376
1426.001524,4/3/2011,springer,2011,3,16.00732069,No,5.002070336,Working Day,Clear,0.36,0.3485,0.46,0.194,17,101,118.0179609
1426.974582,4/3/2011,springer,2011,3,16.99233887,No,4.998156119,Working Day,Mist,0.36,0.3333,0.5,0.2537,22,206,228.0058366
1427.995806,4/3/2011,springer,2011,3,18.01735286,No,4.987635184,Working Day,Mist,0.34,0.303,0.53,0.2985,15,172,187.0085145
1428.999747,4/3/2011,springer,2011,3,18.99813067,No,4.988010816,Working Day,Clear,0.32,0.303,0.61,0.2537,5,102,106.9936089
1429.986845,4/3/2011,springer,2011,3,19.99403327,No,5.012912557,Working Day,Mist,0.3,0.2879,0.7,0.194,9,78,87.00011668
1430.98591,4/3/2011,springer,2011,3,21.01424865,No,4.998533477,Working Day,Mist,0.3,0.2879,0.7,0.2239,6,64,69.99632566
1432.004716,4/3/2011,springer,2011,3,22.00160574,No,4.992218968,Working Day,Clear,0.3,0.2879,0.7,0.194,4,40,43.99151319
1432.992903,4/3/2011,springer,2011,3,22.99315581,No,4.989213345,Working Day,Mist,0.3,0.303,0.75,0.1642,6,40,45.9969067
1433.997892,5/3/2011,springer,2011,3,-0.001477615,No,5.991166893,No work,Mist,0.28,0.2879,0.81,0.1045,4,15,19.01046835
1435.011507,5/3/2011,springer,2011,3,0.993740336,No,5.998768788,No work,Mist,0.3,0.3182,0.81,0.1045,5,20,25.00395862
1435.99596,5/3/2011,springer,2011,3,2.006738806,No,6.004752518,No work,Mist,0.3,0.2879,0.87,0.194,5,15,20.00672374
1437.01167,5/3/2011,springer,2011,3,3.000892596,No,6.010140844,No work,Mist,0.3,0.2879,0.87,0.194,0,2,2.001714718
1437.997984,5/3/2011,springer,2011,3,3.997318463,No,5.996412069,No work,Mist,0.3,0.303,0.93,0.1642,0,1,0.989541632
1439.010046,5/3/2011,springer,2011,3,4.991793192,No,5.976811155,No work,Mist,0.3,0.303,1,0.1343,0,3,3.010819717
1440.003226,5/3/2011,springer,2011,3,6.010758548,No,5.998588157,No work,Mist,0.3,0.2879,1,0.2239,1,3,4.010376019
1441.026533,5/3/2011,springer,2011,3,7.001654555,No,6.004811264,No work,Mist,0.3,0.2727,1,0.2985,5,10,14.99714804
1441.998817,5/3/2011,springer,2011,3,7.988214161,No,6.02438105,No work,Mist,0.3,0.2727,1,0.2985,11,34,45.00266485
1443.00039,5/3/2011,springer,2011,3,9.004292577,No,5.998270157,No work,Mist,0.32,0.303,0.93,0.2239,15,48,62.999226
1443.98927,5/3/2011,springer,2011,3,10.01459813,No,5.995371275,No work,Mist,0.34,0.3333,0.93,0.194,34,69,102.995789
1444.980729,5/3/2011,springer,2011,3,11.01868744,No,5.98872358,No work,Mist,0.4,0.4091,0.76,0.2239,43,116,158.9912483
1446.010006,5/3/2011,springer,2011,3,11.99990981,No,6.004224935,No work,Mist,0.44,0.4394,0.67,0.2537,46,121,166.9958345
1446.99895,5/3/2011,springer,2011,3,13.01826121,No,6.00388945,No work,Mist,0.46,0.4545,0.67,0.2836,60,130,189.9875301
1447.996015,5/3/2011,springer,2011,3,14.01568295,No,5.985050189,No work,Mist,0.48,0.4697,0.59,0.2836,80,118,197.9936478
1449.002663,5/3/2011,springer,2011,3,15.01014134,No,5.997166635,No work,Mist,0.46,0.4545,0.63,0.2985,83,122,204.9918374
1450.011976,5/3/2011,springer,2011,3,15.99253768,No,6.012031194,No work,Mist,0.48,0.4697,0.59,0.2985,74,130,203.9883335
1451.003833,5/3/2011,springer,2011,3,16.99886758,No,6.000940839,No work,Mist,0.48,0.4697,0.59,0.3582,60,104,164.0144946
1452.0178,5/3/2011,springer,2011,3,17.99963027,No,5.998386279,No work,Mist,0.48,0.4697,0.59,0.3284,37,115,152.0041526
1452.982813,5/3/2011,springer,2011,3,18.98720575,No,6.009031867,No work,Mist,0.46,0.4545,0.67,0.3284,27,62,89.00038338
1454.022302,5/3/2011,springer,2011,3,19.99546556,No,6.000513157,No work,Mist,0.44,0.4394,0.77,0.3284,12,58,70.00090861
1455.005028,5/3/2011,springer,2011,3,21.00162863,No,6.003815208,No work,Mist,0.44,0.4394,0.72,0.3284,12,60,72.01125409
1456.020025,5/3/2011,springer,2011,3,21.99985274,No,6.0062449,No work,Mist,0.42,0.4242,0.77,0.2985,16,47,63.024415
1457.01016,5/3/2011,springer,2011,3,23.01608361,No,6.007576919,No work,Mist,0.44,0.4394,0.77,0.2985,10,34,43.98077587
1458.002079,6/3/2011,springer,2011,3,0.007194397,No,-0.000200524,No work,Mist,0.42,0.4242,0.77,0.3582,11,41,52.01114686
1458.98574,6/3/2011,springer,2011,3,0.987477897,No,0.001359697,No work,Mist,0.42,0.4242,0.77,0.2836,12,27,39.00067663
1460.022337,6/3/2011,springer,2011,3,2.008279911,No,-0.003657703,No work,Mist,0.4,0.4091,0.82,0.2836,5,27,31.99711001
1460.986638,6/3/2011,springer,2011,3,3.010896563,No,0.006424063,No work,Mist,0.42,0.4242,0.82,0.2985,2,9,11.00093324
1461.995412,6/3/2011,springer,2011,3,3.983733009,No,-0.000994889,No work,Mist,0.42,0.4242,0.88,0.3582,0,3,3.02284802
1463.02477,6/3/2011,springer,2011,3,6.023475156,No,0.000136922,No work,Mist,0.42,0.4242,0.94,0.3582,1,1,1.999161321
1464.012076,6/3/2011,springer,2011,3,7.002506971,No,0.008497682,No work,Light Snow,0.42,0.4242,1,0.4478,0,5,4.989776135
1465.011498,6/3/2011,springer,2011,3,8.010109774,No,-0.014407689,No work,Mist,0.4,0.4091,1,0.2985,1,8,8.992666396
1466.020746,6/3/2011,springer,2011,3,9.005189773,No,-0.009555114,No work,Mist,0.42,0.4242,1,0.2836,4,18,22.02148356
1467.009943,6/3/2011,springer,2011,3,9.997137016,No,-0.005356344,No work,Mist,0.42,0.4242,1,0.2985,4,27,30.99923578
1468.009536,6/3/2011,springer,2011,3,10.97252767,No,0.000144539,No work,Mist,0.42,0.4242,1,0.2239,18,44,61.99366974
1468.998857,6/3/2011,springer,2011,3,12.00404738,No,-0.011033998,No work,Mist,0.46,0.4545,0.94,0.3284,10,69,79.002537
1470.018212,6/3/2011,springer,2011,3,13.00010511,No,0.006949425,No work,Mist,0.46,0.4545,0.94,0.3582,22,83,104.9966752
1471.020417,6/3/2011,springer,2011,3,13.98889367,No,0.014713581,No work,Light Snow,0.44,0.4394,1,0.2239,12,27,38.9881333
1471.997589,6/3/2011,springer,2011,3,15.00234412,No,9.90E-06,No work,Light Snow,0.44,0.4394,1,0.2239,3,4,6.995864021
1473.009871,6/3/2011,springer,2011,3,16.00449639,No,0.017919574,No work,Light Snow,0.36,0.3333,1,0.2836,3,8,10.99213279
1473.980592,6/3/2011,springer,2011,3,17.00017093,No,-0.00874107,No work,Light Snow,0.34,0.303,1,0.2985,2,23,25.00477678
1475.013513,6/3/2011,springer,2011,3,17.99551443,No,-0.010189136,No work,Light Snow,0.32,0.2879,1,0.3582,0,23,23.001992
1475.991774,6/3/2011,springer,2011,3,19.01362888,No,0.002738751,No work,Light Snow,0.3,0.2576,1,0.4925,0,11,10.992124
1477.00374,6/3/2011,springer,2011,3,19.99043398,No,0.007336018,No work,Light Snow,0.28,0.2424,1,0.4179,3,8,11.00209287
1477.998849,6/3/2011,springer,2011,3,20.98970595,No,-0.005987643,No work,Light Snow,0.24,0.1818,0.93,0.6119,1,6,7.001462268
1478.987107,6/3/2011,springer,2011,3,22.00787112,No,0.002820779,No work,Mist,0.22,0.197,1,0.3881,0,10,9.989267001
1479.99019,6/3/2011,springer,2011,3,22.99729019,No,-0.007969344,No work,Mist,0.22,0.197,1,0.4179,0,9,8.992393834
1481.007181,7/3/2011,springer,2011,3,-0.008470343,No,0.996561559,Working Day,Light Snow,0.2,0.1818,1,0.3284,0,4,3.998526078
1482.00225,7/3/2011,springer,2011,3,1.004251345,No,0.994147886,Working Day,Light Snow,0.2,0.1818,1,0.3284,0,2,2.008284336
1483.019141,7/3/2011,springer,2011,3,2.995249176,No,1.004790305,Working Day,Clear,0.2,0.1515,0.8,0.5821,0,1,0.998611016
1483.982823,7/3/2011,springer,2011,3,4.000293679,No,0.999497184,Working Day,Clear,0.2,0.1515,0.8,0.5224,1,0,0.991725113
1484.996982,7/3/2011,springer,2011,3,5.008203736,No,0.987563772,Working Day,Clear,0.2,0.1818,0.75,0.3582,0,1,0.980126587
1485.987515,7/3/2011,springer,2011,3,6.000708062,No,1.007547576,Working Day,Clear,0.2,0.1818,0.75,0.3881,3,31,33.98294564
1486.999376,7/3/2011,springer,2011,3,6.991044644,No,1.002369368,Working Day,Clear,0.2,0.1667,0.75,0.4179,3,88,91.01634785
1487.994997,7/3/2011,springer,2011,3,8.001351748,No,1.010405762,Working Day,Clear,0.2,0.1818,0.75,0.3881,11,200,211.0036402
1489.000066,7/3/2011,springer,2011,3,8.988575311,No,1.001276461,Working Day,Clear,0.22,0.1818,0.64,0.4627,5,129,134.0115086
1489.997892,7/3/2011,springer,2011,3,9.989940725,No,0.995528128,Working Day,Clear,0.24,0.2121,0.6,0.2985,15,43,57.98783563
1490.998803,7/3/2011,springer,2011,3,10.99685622,No,1.008449274,Working Day,Clear,0.26,0.2121,0.48,0.4478,19,41,59.9949961
1491.996967,7/3/2011,springer,2011,3,11.99648341,No,1.005139288,Working Day,Clear,0.3,0.2727,0.42,0.4179,28,68,96.00241456
1493.012273,7/3/2011,springer,2011,3,12.99818201,No,0.992971628,Working Day,Clear,0.32,0.2879,0.36,0.3881,16,54,69.98811339
1493.996703,7/3/2011,springer,2011,3,13.99482247,No,1.019214303,Working Day,Clear,0.32,0.2879,0.36,0.4179,21,56,76.99625843
1495.009457,7/3/2011,springer,2011,3,14.99568841,No,0.993933501,Working Day,Clear,0.34,0.303,0.31,0.3881,32,64,96.00242056
1495.983222,7/3/2011,springer,2011,3,15.99245892,No,1.009857043,Working Day,Clear,0.34,0.303,0.31,0.3582,26,96,122.0000961
1496.984728,7/3/2011,springer,2011,3,17.00781451,No,1.001217212,Working Day,Clear,0.34,0.303,0.29,0.3582,27,206,233.0057476
1498.004747,7/3/2011,springer,2011,3,18.00147276,No,1.018294076,Working Day,Clear,0.32,0.303,0.31,0.2239,19,214,232.990153
1499.010785,7/3/2011,springer,2011,3,18.99277129,No,0.99723367,Working Day,Clear,0.3,0.2879,0.33,0.2239,11,134,144.9945435
1499.999661,7/3/2011,springer,2011,3,20.00328732,No,0.997641679,Working Day,Clear,0.3,0.303,0.33,0.1642,5,87,92.00452116
1500.986404,7/3/2011,springer,2011,3,20.99243906,No,1.000426988,Working Day,Clear,0.28,0.2727,0.38,0.2239,1,53,54.00241131
1502.009045,7/3/2011,springer,2011,3,21.99932234,No,1.013119511,Working Day,Clear,0.26,0.2576,0.48,0.1642,1,34,34.99848507
1503.011646,7/3/2011,springer,2011,3,22.99046144,No,0.994390583,Working Day,Clear,0.28,0.3182,0.48,0,0,22,22.00909896
1504.003825,8/3/2011,springer,2011,3,0.001343979,No,2.004140941,Working Day,Clear,0.26,0.2879,0.48,0.0896,1,9,10.01144278
1504.996572,8/3/2011,springer,2011,3,0.99747439,No,1.986313975,Working Day,Clear,0.24,0.2424,0.52,0.1343,0,4,3.974164043
1506.004084,8/3/2011,springer,2011,3,2.001557122,No,2.009958433,Working Day,Clear,0.24,0.2424,0.52,0.1343,1,0,1.009675949
1507.009765,8/3/2011,springer,2011,3,3.005292786,No,1.994570825,Working Day,Clear,0.24,0.2576,0.52,0.0896,5,2,6.997582891
1508.004515,8/3/2011,springer,2011,3,3.998290665,No,1.987202045,Working Day,Clear,0.22,0.2727,0.64,0,0,2,2.015934629
1508.986884,8/3/2011,springer,2011,3,5.016603592,No,2.010552226,Working Day,Clear,0.2,0.2273,0.69,0.1045,2,8,10.00881965
1509.998373,8/3/2011,springer,2011,3,5.996993312,No,1.971666257,Working Day,Clear,0.2,0.2576,0.59,0,3,42,44.98173378
1511.011669,8/3/2011,springer,2011,3,6.99906299,No,2.00327543,Working Day,Clear,0.18,0.197,0.64,0.1343,9,119,127.9963131
1512.011731,8/3/2011,springer,2011,3,8.008767886,No,1.983589009,Working Day,Clear,0.22,0.2273,0.55,0.194,10,247,257.0229442
1513.00369,8/3/2011,springer,2011,3,9.010160748,No,2.00507581,Working Day,Clear,0.26,0.2576,0.41,0.1642,11,140,150.9838736
1514.014595,8/3/2011,springer,2011,3,10.01349193,No,2.010450642,Working Day,Mist,0.3,0.2879,0.33,0.194,25,46,70.98052178
1515.004906,8/3/2011,springer,2011,3,11.01155469,No,1.999686418,Working Day,Mist,0.36,0.3485,0.25,0.1642,26,52,78.01096185
1516.001232,8/3/2011,springer,2011,3,11.99701842,No,2.008976815,Working Day,Mist,0.36,0.3788,0.23,0,29,70,98.99161667
1517.015755,8/3/2011,springer,2011,3,13.00311876,No,1.991477889,Working Day,Mist,0.38,0.3939,0.25,0.1045,25,73,98.01632337
1517.998024,8/3/2011,springer,2011,3,14.00687201,No,2.013286628,Working Day,Mist,0.38,0.3939,0.2,0,16,56,71.98471755
1518.999535,8/3/2011,springer,2011,3,15.00464159,No,1.999600348,Working Day,Mist,0.36,0.3788,0.18,0,35,77,112.009814
1519.99046,8/3/2011,springer,2011,3,15.99861665,No,2.008863444,Working Day,Clear,0.38,0.3939,0.27,0.1642,26,82,107.9861383
1521.004841,8/3/2011,springer,2011,3,17.01697679,No,1.992233516,Working Day,Clear,0.36,0.3485,0.27,0.2239,39,209,247.989496
1521.987016,8/3/2011,springer,2011,3,17.99652224,No,2.007182772,Working Day,Clear,0.34,0.3333,0.27,0.194,21,214,234.9981642
1522.98431,8/3/2011,springer,2011,3,19.00261624,No,2.012885939,Working Day,Clear,0.34,0.3485,0.31,0.1045,9,141,149.9894685
1524.00007,8/3/2011,springer,2011,3,19.99424154,No,1.993336781,Working Day,Clear,0.32,0.3333,0.39,0.0896,2,74,75.98657115
1525.00149,8/3/2011,springer,2011,3,21.00595312,No,2.002405344,Working Day,Clear,0.3,0.2879,0.49,0.194,7,68,75.00041522
1525.988527,8/3/2011,springer,2011,3,22.00610925,No,2.003421259,Working Day,Clear,0.3,0.2879,0.49,0.2239,11,44,54.9988149
1526.980684,8/3/2011,springer,2011,3,23.00060214,No,1.988828025,Working Day,Clear,0.28,0.2727,0.61,0.194,3,38,41.01139124
1527.998355,9/3/2011,springer,2011,3,-0.012523149,No,3.00856602,Working Day,Clear,0.26,0.2879,0.65,0.0896,0,9,9.002945862
1528.991333,9/3/2011,springer,2011,3,1.006461335,No,2.979205564,Working Day,Clear,0.26,0.2727,0.52,0.1343,0,4,4.003694353
1530.008371,9/3/2011,springer,2011,3,1.996338397,No,3.003404158,Working Day,Clear,0.26,0.2727,0.52,0.1343,1,1,1.98361167
1531.007943,9/3/2011,springer,2011,3,3.003061314,No,2.993774051,Working Day,Clear,0.24,0.2576,0.7,0.0896,1,2,3.001252097
1531.996625,9/3/2011,springer,2011,3,3.990319656,No,3.009339034,Working Day,Clear,0.24,0.2576,0.75,0.1045,0,2,1.995966412
1532.988704,9/3/2011,springer,2011,3,5.007111712,No,2.995365264,Working Day,Mist,0.24,0.2424,0.81,0.1343,1,7,8.006980327
1534.016477,9/3/2011,springer,2011,3,5.999047226,No,2.990354476,Working Day,Mist,0.24,0.2576,0.85,0.1045,5,44,49.02606718
1535.001299,9/3/2011,springer,2011,3,6.99843109,No,3.010431378,Working Day,Mist,0.24,0.2424,0.87,0.1642,18,123,141.0014394
1535.989666,9/3/2011,springer,2011,3,8.018304533,No,3.020363967,Working Day,Mist,0.24,0.2424,0.87,0.1343,11,238,248.9930397
1537.015158,9/3/2011,springer,2011,3,8.990583223,No,2.977471554,Working Day,Mist,0.26,0.2424,0.87,0.2537,5,136,141.0000343
1537.997372,9/3/2011,springer,2011,3,9.986186276,No,3.005187621,Working Day,Mist,0.3,0.2879,0.75,0.2537,8,49,56.98629218
1539.013996,9/3/2011,springer,2011,3,11.00637568,No,2.990731117,Working Day,Mist,0.32,0.2879,0.76,0.3881,15,44,58.99443106
1539.996501,9/3/2011,springer,2011,3,11.99146244,No,3.011134744,Working Day,Mist,0.32,0.303,0.76,0.2537,14,84,98.02102296
1540.985578,9/3/2011,springer,2011,3,13.00815127,No,3.003262861,Working Day,Mist,0.32,0.2879,0.76,0.3582,17,82,98.99836207
1542.01913,9/3/2011,springer,2011,3,13.99016373,No,2.991207582,Working Day,Mist,0.34,0.303,0.76,0.2985,10,61,71.00035264
1543.008268,9/3/2011,springer,2011,3,15.01001094,No,3.002532526,Working Day,Mist,0.36,0.3333,0.71,0.2985,15,64,79.00857179
1543.979976,9/3/2011,springer,2011,3,15.98386077,No,3.015879056,Working Day,Mist,0.34,0.303,0.76,0.3284,10,102,112.0113464
1544.995669,9/3/2011,springer,2011,3,16.98987229,No,2.998079536,Working Day,Mist,0.34,0.303,0.76,0.2985,18,176,193.9957598
1545.993734,9/3/2011,springer,2011,3,17.99829778,No,3.009446177,Working Day,Mist,0.34,0.3182,0.76,0.2537,12,176,188.0115156
1547.003258,9/3/2011,springer,2011,3,19.00911258,No,2.988529503,Working Day,Mist,0.34,0.303,0.76,0.3284,11,123,133.9891739
1547.999911,9/3/2011,springer,2011,3,19.99925909,No,2.98990407,Working Day,Mist,0.32,0.3182,0.87,0.194,4,87,91.00035478
1549.000219,9/3/2011,springer,2011,3,21.0171021,No,3.019440486,Working Day,Mist,0.32,0.303,0.93,0.3284,10,52,61.9970401
1549.994281,9/3/2011,springer,2011,3,22.0107456,No,2.993497816,Working Day,Light Snow,0.32,0.3182,0.93,0.1642,4,17,21.01244578
1551.01864,9/3/2011,springer,2011,3,22.99589001,No,3.025286491,Working Day,Light Snow,0.34,0.3333,0.93,0.194,1,17,17.9877861
1552.013602,10/3/2011,springer,2011,3,-0.001386595,No,3.994440913,Working Day,Light Snow,0.34,0.3182,0,0.2537,3,0,3.002255202
1552.995553,10/3/2011,springer,2011,3,0.995745592,No,3.99216798,Working Day,Light Snow,0.34,0.3182,0,0.2537,0,2,2.011756743
1553.9932,10/3/2011,springer,2011,3,2.000753997,No,4.01259842,Working Day,Light Snow,0.34,0.3182,0,0.2537,0,1,1.017548754
1555.003075,10/3/2011,springer,2011,3,4.999737615,No,3.988698423,Working Day,Light Snow,0.36,0.3485,0,0.194,1,2,2.996172938
1556.001249,10/3/2011,springer,2011,3,5.986055168,No,3.999212312,Working Day,Light Snow,0.36,0.3333,0,0.3284,0,12,12.00078492
1557.006265,10/3/2011,springer,2011,3,6.993720458,No,3.991686179,Working Day,Light Snow,0.38,0.3939,0,0.2239,1,36,37.01047582
1558.015625,10/3/2011,springer,2011,3,7.996676551,No,3.989862831,Working Day,Light Snow,0.38,0.3939,0,0.2836,1,43,44.02239082
1559.008129,10/3/2011,springer,2011,3,9.003718259,No,4.007772513,Working Day,Light Snow,0.4,0.4091,0,0.2239,1,23,24.00270472
1559.994285,10/3/2011,springer,2011,3,10.01111819,No,3.98136125,Working Day,Light Snow,0.4,0.4091,0,0.1642,0,17,17.00227868
1560.99559,10/3/2011,springer,2011,3,11.00838331,No,3.988625511,Working Day,Light Snow,0.4,0.4091,0,0.2537,6,5,11.00875654
1562.012035,10/3/2011,springer,2011,3,11.99332163,No,3.991704545,Working Day,Light Snow,0.42,0.4242,0,0.2239,4,30,33.98387997
1562.998126,10/3/2011,springer,2011,3,13.00300007,No,4.00275812,Working Day,Light Snow,0.42,0.4242,0,0.2239,1,11,11.97934087
1564.006047,10/3/2011,springer,2011,3,13.99659832,No,3.993554019,Working Day,Light Snow,0.44,0.4394,0,0.2985,0,12,11.99396447
1565.002341,10/3/2011,springer,2011,3,15.00615562,No,3.997669544,Working Day,Light Snow,0.44,0.4394,0,0.2239,3,11,13.99308795
1566.00749,10/3/2011,springer,2011,3,15.99175889,No,4.009009883,Working Day,Light Snow,0.42,0.4242,0,0.2537,1,20,21.00934439
1566.992166,10/3/2011,springer,2011,3,17.00096011,No,3.999349199,Working Day,Mist,0.44,0.4394,0,0.3881,2,109,110.9972556
1568.004132,10/3/2011,springer,2011,3,18.02342288,No,3.988346496,Working Day,Light Snow,0.44,0.4394,0,0.3582,2,80,81.99190557
1568.996333,10/3/2011,springer,2011,3,18.99822118,No,4.007698974,Working Day,Light Snow,0.44,0.4394,0,0.5821,5,51,56.00253171
1569.995448,10/3/2011,springer,2011,3,19.99939333,No,4.026188846,Working Day,Light Snow,0.36,0.3333,0,0.3284,9,29,38.00445065
1570.989163,10/3/2011,springer,2011,3,21.00093448,No,3.98940478,Working Day,Light Snow,0.36,0.3485,0,0.2239,1,27,27.99349614
